,unique_id,ds,cutoff,NHITS,Real_value
5221,BTC,2023-05-19,2023-05-05,0.008798366,0.0040614971577705074
5235,BTC,2023-05-20,2023-05-06,0.0077618323,0.0026280694038213147
5249,BTC,2023-05-21,2023-05-07,0.0067000636,0.003278575996973778
5263,BTC,2023-05-22,2023-05-08,0.008736339,0.004414095161149368
5277,BTC,2023-05-23,2023-05-09,0.006585258,0.004280498816370356
5291,BTC,2023-05-24,2023-05-10,0.009579666,0.006198209832877122
5305,BTC,2023-05-25,2023-05-11,0.0064793564,0.004816354959876641
5319,BTC,2023-05-26,2023-05-12,0.010639215,0.003995830576826677
5333,BTC,2023-05-27,2023-05-13,0.0069821384,0.002510909316798047
5347,BTC,2023-05-28,2023-05-14,0.0074495003,0.005586601776365573
5361,BTC,2023-05-29,2023-05-15,0.007552237,0.004602611762813968
5375,BTC,2023-05-30,2023-05-16,0.007784725,0.004386492811010069
5389,BTC,2023-05-31,2023-05-17,0.008216901,0.0054198559620948
5403,BTC,2023-06-01,2023-05-18,0.007950662,0.00590879454729628
5417,BTC,2023-06-02,2023-05-19,0.0060622147,0.004638282909965721
5431,BTC,2023-06-03,2023-05-20,0.005663559,0.0025951161672507963
5445,BTC,2023-06-04,2023-05-21,0.005661217,0.0030685732419884443
5459,BTC,2023-06-05,2023-05-22,0.006116581,0.008581550811302898
5473,BTC,2023-06-06,2023-05-23,0.006473698,0.007698303883567725
5487,BTC,2023-06-07,2023-05-24,0.0063305553,0.007789118168080427
5501,BTC,2023-06-08,2023-05-25,0.0060763042,0.004846677162820956
5515,BTC,2023-06-09,2023-05-26,0.0060863304,0.0035020086147699446
5529,BTC,2023-06-10,2023-05-27,0.0053552324,0.009767891299587321
5543,BTC,2023-06-11,2023-05-28,0.0061647007,0.004357622033984691
5557,BTC,2023-06-12,2023-05-29,0.005760603,0.004456654778107377
5571,BTC,2023-06-13,2023-05-30,0.0061018835,0.005345811746003854
5585,BTC,2023-06-14,2023-05-31,0.0058575664,0.009592924877967871
5599,BTC,2023-06-15,2023-06-01,0.005977965,0.005458508378677584
5613,BTC,2023-06-16,2023-06-02,0.00554016,0.006096035192172956
5627,BTC,2023-06-17,2023-06-03,0.004219559,0.004784563421750639
5641,BTC,2023-06-18,2023-06-04,0.0047290535,0.0036103331569188246
5655,BTC,2023-06-19,2023-06-05,0.005986731,0.005497019364031278
5669,BTC,2023-06-20,2023-06-06,0.0056038294,0.007662096697483115
5683,BTC,2023-06-21,2023-06-07,0.0068157474,0.010386689532452921
5697,BTC,2023-06-22,2023-06-08,0.0053837686,0.00791331717638226
5711,BTC,2023-06-23,2023-06-09,0.005066608,0.01004993944180122
5725,BTC,2023-06-24,2023-06-10,0.0065123145,0.004730071313466336
5739,BTC,2023-06-25,2023-06-11,0.0040186215,0.004310433623097899
5753,BTC,2023-06-26,2023-06-12,0.005459223,0.006439164053487932
5767,BTC,2023-06-27,2023-06-13,0.0068142666,0.005587343596566181
5781,BTC,2023-06-28,2023-06-14,0.006712744,0.005181872389483071
5795,BTC,2023-06-29,2023-06-15,0.0060455073,0.004738594075041911
5809,BTC,2023-06-30,2023-06-16,0.006803237,0.011429549562484272
5823,BTC,2023-07-01,2023-06-17,0.0068546454,0.001978619722455218
5837,BTC,2023-07-02,2023-06-18,0.0057964465,0.003957277003804634
5851,BTC,2023-07-03,2023-06-19,0.0071914243,0.004585515047651275
5865,BTC,2023-07-04,2023-06-20,0.006888655,0.0038551029722256056
5879,BTC,2023-07-05,2023-06-21,0.0082487315,0.0036129841094938624
5893,BTC,2023-07-06,2023-06-22,0.008397091,0.008456625573773044
5907,BTC,2023-07-07,2023-06-23,0.008948568,0.004451566263650562
5921,BTC,2023-07-08,2023-06-24,0.006973746,0.002251866875264562
5935,BTC,2023-07-09,2023-06-25,0.0075885775,0.0023294046021377244
5949,BTC,2023-07-10,2023-06-26,0.008269754,0.006059680144184981
5963,BTC,2023-07-11,2023-06-27,0.0072336793,0.003948034101216686
5977,BTC,2023-07-12,2023-06-28,0.0067993146,0.004513751492743175
5991,BTC,2023-07-13,2023-06-29,0.0067047677,0.007048324504674118
6005,BTC,2023-07-14,2023-06-30,0.00838628,0.00720606474725214
6019,BTC,2023-07-15,2023-07-01,0.0029995895,0.0016657498917641825
6033,BTC,2023-07-16,2023-07-02,0.006939034,0.0026918264629120377
6047,BTC,2023-07-17,2023-07-03,0.0074035907,0.004863747541699136
6061,BTC,2023-07-18,2023-07-04,0.006917176,0.0046181389354624435
6075,BTC,2023-07-19,2023-07-05,0.006104451,0.004085911192066786
6089,BTC,2023-07-20,2023-07-06,0.0077986578,0.005195868614541435
6103,BTC,2023-07-21,2023-07-07,0.0061969743,0.002776728833534597
6117,BTC,2023-07-22,2023-07-08,0.0061373487,0.0019636394362005805
6131,BTC,2023-07-23,2023-07-09,0.0053707254,0.0033632518083733815
6145,BTC,2023-07-24,2023-07-10,0.0073468657,0.006041938559839842
6159,BTC,2023-07-25,2023-07-11,0.0064274753,0.002730133384275174
6173,BTC,2023-07-26,2023-07-12,0.0071033733,0.004076791926629494
6187,BTC,2023-07-27,2023-07-13,0.007256794,0.0025067737634735707
6201,BTC,2023-07-28,2023-07-14,0.0066839866,0.0028380615659396795
6215,BTC,2023-07-29,2023-07-15,0.004893922,0.0011623580617940812
6229,BTC,2023-07-30,2023-07-16,0.0057501663,0.0028158456382647457
6243,BTC,2023-07-31,2023-07-17,0.006719821,0.002863830045099805
6257,BTC,2023-08-01,2023-07-18,0.0059421565,0.0061886065788782935
6271,BTC,2023-08-02,2023-07-19,0.0059010596,0.004753361529174977
6285,BTC,2023-08-03,2023-07-20,0.006136564,0.003452244301290622
6299,BTC,2023-08-04,2023-07-21,0.004231711,0.003006355760657261
6313,BTC,2023-08-05,2023-07-22,0.004660536,0.0012438904226545924
6327,BTC,2023-08-06,2023-07-23,0.0054118037,0.0016302262780716653
6341,BTC,2023-08-07,2023-07-24,0.0054496545,0.003348441658770933
6355,BTC,2023-08-08,2023-07-25,0.0046360726,0.0048700464254603166
6369,BTC,2023-08-09,2023-07-26,0.0060217963,0.004365776326571345
6383,BTC,2023-08-10,2023-07-27,0.004560847,0.0029287431888331866
6397,BTC,2023-08-11,2023-07-28,0.0043592993,0.0021217757232207474
6411,BTC,2023-08-12,2023-07-29,0.0037354212,0.0008864621208651652
6425,BTC,2023-08-13,2023-07-30,0.0046165045,0.0011257852205554713
6439,BTC,2023-08-14,2023-07-31,0.0044250023,0.003330969670065671
6453,BTC,2023-08-15,2023-08-01,0.005205281,0.0025160044572154487
6467,BTC,2023-08-16,2023-08-02,0.004684124,0.0031800673734779955
6481,BTC,2023-08-17,2023-08-03,0.0046543465,0.019317072775588084
6495,BTC,2023-08-18,2023-08-04,0.0041136895,0.00715659397529706
6509,BTC,2023-08-19,2023-08-05,0.0030950212,0.003868810211438538
6523,BTC,2023-08-20,2023-08-06,0.0038347342,0.002844594168506414
6537,BTC,2023-08-21,2023-08-07,0.0040245084,0.0038289416496994776
6551,BTC,2023-08-22,2023-08-08,0.0041859937,0.005963336735955428
6565,BTC,2023-08-23,2023-08-09,0.0048179245,0.0059612940818671144
6579,BTC,2023-08-24,2023-08-10,0.004494898,0.004517535187002797
6593,BTC,2023-08-25,2023-08-11,0.0034150768,0.004852062860343964
6607,BTC,2023-08-26,2023-08-12,0.0029629706,0.0012444199501181448
6621,BTC,2023-08-27,2023-08-13,0.0034531376,0.0017202724080467961
6635,BTC,2023-08-28,2023-08-14,0.003559364,0.00342888012660052
6649,BTC,2023-08-29,2023-08-15,0.0033199731,0.014114313844849924
6663,BTC,2023-08-30,2023-08-16,0.0037818984,0.004979392739026261
6677,BTC,2023-08-31,2023-08-17,0.0051535163,0.00818443640836569
6691,BTC,2023-09-01,2023-08-18,0.00060954085,0.0064009043602232555
6705,BTC,2023-09-02,2023-08-19,0.0044635553,0.001840223337455963
6719,BTC,2023-09-03,2023-08-20,0.0034743708,0.002771771256418372
6733,BTC,2023-09-04,2023-08-21,0.0040988135,0.0033579803844116596
6747,BTC,2023-09-05,2023-08-22,0.0041045095,0.003072618322282299
6761,BTC,2023-09-06,2023-08-23,0.0036537428,0.005297499873708832
6775,BTC,2023-09-07,2023-08-24,0.0036928412,0.004686989887840229
6789,BTC,2023-09-08,2023-08-25,0.005683785,0.00436754895550116
6803,BTC,2023-09-09,2023-08-26,0.003565324,0.001343315085707949
6817,BTC,2023-09-10,2023-08-27,0.003753079,0.0030522351489347395
6831,BTC,2023-09-11,2023-08-28,0.00387135,0.00640902335916099
6845,BTC,2023-09-12,2023-08-29,0.007660946,0.00903596096726757
6859,BTC,2023-09-13,2023-08-30,0.003735676,0.0050037412630376974
6873,BTC,2023-09-14,2023-08-31,0.0077809314,0.0062606236676318525
6887,BTC,2023-09-15,2023-09-01,0.005617263,0.004941267432735711
6901,BTC,2023-09-16,2023-09-02,0.006362783,0.002284767304855482
6915,BTC,2023-09-17,2023-09-03,0.006674367,0.002034759299281279
6929,BTC,2023-09-18,2023-09-04,0.0050896,0.00688447109776831
6943,BTC,2023-09-19,2023-09-05,0.004390024,0.00622521916726278
6957,BTC,2023-09-20,2023-09-06,0.006854208,0.005014921590853342
6971,BTC,2023-09-21,2023-09-07,0.006049431,0.004292559133445809
6985,BTC,2023-09-22,2023-09-08,0.0054968353,0.002602932492900444
6999,BTC,2023-09-23,2023-09-09,0.0032529877,0.0010558078113453125
7013,BTC,2023-09-24,2023-09-10,0.0043540504,0.003813445437170878
7027,BTC,2023-09-25,2023-09-11,0.006269227,0.0038138535583958815
7041,BTC,2023-09-26,2023-09-12,0.006419803,0.0027608255378813178
7055,BTC,2023-09-27,2023-09-13,0.004688668,0.005708794790054098
7069,BTC,2023-09-28,2023-09-14,0.007572837,0.005611314577817733
7083,BTC,2023-09-29,2023-09-15,0.0066250637,0.00444441837934329
7097,BTC,2023-09-30,2023-09-16,0.0048046284,0.0017644018765597996
7111,BTC,2023-10-01,2023-09-17,0.0038427808,0.007052503140201777
7125,BTC,2023-10-02,2023-09-18,0.006129833,0.008072813432366346
7139,BTC,2023-10-03,2023-09-19,0.005306628,0.004513035574410836
7153,BTC,2023-10-04,2023-09-20,0.006465009,0.004084133842656698
7167,BTC,2023-10-05,2023-09-21,0.005433626,0.005466822298709235
7181,BTC,2023-10-06,2023-09-22,0.0044253943,0.007207047610303596
7195,BTC,2023-10-07,2023-09-23,0.0036479076,0.001965775957662794
7209,BTC,2023-10-08,2023-09-24,0.0049341917,0.0029454155369461436
7223,BTC,2023-10-09,2023-09-25,0.004538343,0.004449338624383808
7237,BTC,2023-10-10,2023-09-26,0.0046910103,0.0031498909406896063
7251,BTC,2023-10-11,2023-09-27,0.005945379,0.005469869474203441
7265,BTC,2023-10-12,2023-09-28,0.005791979,0.0033604162780743506
7279,BTC,2023-10-13,2023-09-29,0.005580859,0.004379232160242255
7293,BTC,2023-10-14,2023-09-30,0.0038852142,0.0014757101015056505
7307,BTC,2023-10-15,2023-10-01,0.0060571204,0.002782830339945861
7321,BTC,2023-10-16,2023-10-02,0.005940299,0.015638854464425023
7335,BTC,2023-10-17,2023-10-03,0.0050406335,0.005507459670166472
7349,BTC,2023-10-18,2023-10-04,0.005247817,0.005309013489054975
7363,BTC,2023-10-19,2023-10-05,0.006131482,0.004642892031722603
7377,BTC,2023-10-20,2023-10-06,0.005300787,0.00795970899694806
7391,BTC,2023-10-21,2023-10-07,0.0029727705,0.004734795533713254
7405,BTC,2023-10-22,2023-10-08,0.0045004617,0.004818531976649044
7419,BTC,2023-10-23,2023-10-09,0.0058583575,0.018942958390198862
7433,BTC,2023-10-24,2023-10-10,0.0043956884,0.01521882940779966
7447,BTC,2023-10-25,2023-10-11,0.005894814,0.007907325115877726
7461,BTC,2023-10-26,2023-10-12,0.0040585287,0.005833134004376515
7475,BTC,2023-10-27,2023-10-13,0.0053477352,0.0057377029016768685
7489,BTC,2023-10-28,2023-10-14,0.0035722353,0.003541745649498236
7503,BTC,2023-10-29,2023-10-15,0.004914927,0.004265262976109364
7517,BTC,2023-10-30,2023-10-16,0.006589234,0.0049459964392961865
7531,BTC,2023-10-31,2023-10-17,0.0033743521,0.0047208490447138525
7545,BTC,2023-11-01,2023-10-18,0.0061884793,0.008657799732248707
7559,BTC,2023-11-02,2023-10-19,0.0056044436,0.006759005330204418
7573,BTC,2023-11-03,2023-10-20,0.00625508,0.006112846991733627
7587,BTC,2023-11-04,2023-10-21,0.006048409,0.0037429539364098536
7601,BTC,2023-11-05,2023-10-22,0.0055247876,0.005878357078543569
7615,BTC,2023-11-06,2023-10-23,0.0066924146,0.004216329945613656
7629,BTC,2023-11-07,2023-10-24,0.007794191,0.006122951281413217
7643,BTC,2023-11-08,2023-10-25,0.010220428,0.0052513359381198155
7657,BTC,2023-11-09,2023-10-26,0.007771119,0.012441014999781534
7671,BTC,2023-11-10,2023-10-27,0.008259062,0.006009297669984737
7685,BTC,2023-11-11,2023-10-28,0.006577666,0.004082794655527944
7699,BTC,2023-11-12,2023-10-29,0.006550555,0.003208499983523208
7713,BTC,2023-11-13,2023-10-30,0.0061788303,0.0050112538550533495
7727,BTC,2023-11-14,2023-10-31,0.007240034,0.009164484550985513
7741,BTC,2023-11-15,2023-11-01,0.0101009365,0.007878569693583918
7755,BTC,2023-11-16,2023-11-02,0.008554394,0.00739743663318241
7769,BTC,2023-11-17,2023-11-03,0.008262419,0.0070986128114935475
7783,BTC,2023-11-18,2023-11-04,0.0070433915,0.0031334963762450355
7797,BTC,2023-11-19,2023-11-05,0.008878188,0.003979090032829489
7811,BTC,2023-11-20,2023-11-06,0.005928696,0.007040995540835827
7825,BTC,2023-11-21,2023-11-07,0.005842222,0.008795197201474703
7839,BTC,2023-11-22,2023-11-08,0.00682951,0.0067687567607505154
7853,BTC,2023-11-23,2023-11-09,0.009547589,0.0041870183548869105
7867,BTC,2023-11-24,2023-11-10,0.006375083,0.006676886665646235
7881,BTC,2023-11-25,2023-11-11,0.006505635,0.001806180937373572
7895,BTC,2023-11-26,2023-11-12,0.005564029,0.004072828743525751
7909,BTC,2023-11-27,2023-11-13,0.007676179,0.005328430291838555
7923,BTC,2023-11-28,2023-11-14,0.007211609,0.0057080580629579394
7937,BTC,2023-11-29,2023-11-15,0.0067666313,0.0051229505868646144
7951,BTC,2023-11-30,2023-11-16,0.0073647853,0.003763417925638232
7965,BTC,2023-12-01,2023-11-17,0.00816403,0.005209729329954402
7979,BTC,2023-12-02,2023-11-18,0.006299688,0.004785241595741277
7993,BTC,2023-12-03,2023-11-19,0.0069019506,0.004498297850166718
8007,BTC,2023-12-04,2023-11-20,0.007431481,0.008395646883298233
8021,BTC,2023-12-05,2023-11-21,0.007881343,0.008625449959797053
8035,BTC,2023-12-06,2023-11-22,0.00778748,0.006220806716730695
8049,BTC,2023-12-07,2023-11-23,0.006615591,0.0060895209250895945
8063,BTC,2023-12-08,2023-11-24,0.007070657,0.005356052801742226
8077,BTC,2023-12-09,2023-11-25,0.0053696213,0.0036523362013306045
8091,BTC,2023-12-10,2023-11-26,0.007006683,0.0031072835454491175
8105,BTC,2023-12-11,2023-11-27,0.0071159448,0.014256909725447344
8119,BTC,2023-12-12,2023-11-28,0.006763523,0.008369709575878266
8133,BTC,2023-12-13,2023-11-29,0.0071084546,0.007709684356572791
8147,BTC,2023-12-14,2023-11-30,0.006507786,0.009361148917497139
8161,BTC,2023-12-15,2023-12-01,0.006637511,0.005387216242706256
8175,BTC,2023-12-16,2023-12-02,0.0060831327,0.003766372641255812
8189,BTC,2023-12-17,2023-12-03,0.005709357,0.005470544478376326
8203,BTC,2023-12-18,2023-12-04,0.007080178,0.007994456271188768
8217,BTC,2023-12-19,2023-12-05,0.006771077,0.0073913579905880685
8231,BTC,2023-12-20,2023-12-06,0.006882739,0.007786860735105472
8245,BTC,2023-12-21,2023-12-07,0.006918279,0.006370941569998978
8259,BTC,2023-12-22,2023-12-08,0.006349865,0.005322487415513356
8273,BTC,2023-12-23,2023-12-09,0.0052642324,0.00286239456830353
8287,BTC,2023-12-24,2023-12-10,0.0048626703,0.005172483693858032
8301,BTC,2023-12-25,2023-12-11,0.0064123455,0.004340634990543757
8315,BTC,2023-12-26,2023-12-12,0.0052986117,0.006670127543161079
8329,BTC,2023-12-27,2023-12-13,0.007859326,0.005441521362786788
8343,BTC,2023-12-28,2023-12-14,0.0081060035,0.004968067092801639
8357,BTC,2023-12-29,2023-12-15,0.0056325374,0.007598659314025556
8371,BTC,2023-12-30,2023-12-16,0.0066845594,0.004492501717916327
8385,BTC,2023-12-31,2023-12-17,0.0065276558,0.004911894365976528
8399,BTC,2024-01-01,2023-12-18,0.006653797,0.005580047325449227
8413,BTC,2024-01-02,2023-12-19,0.0076436917,0.009264617016028145
8427,BTC,2024-01-03,2023-12-20,0.009118356,0.016843021451007405
8441,BTC,2024-01-04,2023-12-21,0.0075878166,0.007708929418608921
8455,BTC,2024-01-05,2023-12-22,0.00720776,0.01109404623919198
8469,BTC,2024-01-06,2023-12-23,0.005330627,0.003822782581095418
8483,BTC,2024-01-07,2023-12-24,0.0070977225,0.005105350365969392
8497,BTC,2024-01-08,2023-12-25,0.006342223,0.010607013297035844
8511,BTC,2024-01-09,2023-12-26,0.0069758715,0.014238183795070225
8525,BTC,2024-01-10,2023-12-27,0.0075286687,0.015058746281161495
8539,BTC,2024-01-11,2023-12-28,0.0072962972,0.014759785345880542
8553,BTC,2024-01-12,2023-12-29,0.0074802754,0.012675144659530955
8567,BTC,2024-01-13,2023-12-30,0.005762567,0.005307170427051705
8581,BTC,2024-01-14,2023-12-31,0.007339189,0.005890718120900947
8595,BTC,2024-01-15,2024-01-01,0.0068613235,0.0070316197621039965
8609,BTC,2024-01-16,2024-01-02,0.0070929667,0.006828756230103825
8623,BTC,2024-01-17,2024-01-03,0.008009343,0.004740630888913626
8637,BTC,2024-01-18,2024-01-04,0.0051389528,0.007625717179143654
8651,BTC,2024-01-19,2024-01-05,0.00841024,0.008999173966636631
8665,BTC,2024-01-20,2024-01-06,0.004886993,0.0028468935215292114
8679,BTC,2024-01-21,2024-01-07,0.007269619,0.0024737092042170987
8693,BTC,2024-01-22,2024-01-08,0.00786133,0.009183964570539807
8707,BTC,2024-01-23,2024-01-09,0.00745466,0.00818727956565059
8721,BTC,2024-01-24,2024-01-10,0.00885674,0.006917420147468366
8735,BTC,2024-01-25,2024-01-11,0.011549975,0.004828080378999925
8749,BTC,2024-01-26,2024-01-12,0.011576967,0.007599868439492656
8763,BTC,2024-01-27,2024-01-13,0.008870964,0.0030043974161923855
8777,BTC,2024-01-28,2024-01-14,0.009351721,0.0054475228802865665
8791,BTC,2024-01-29,2024-01-15,0.009825651,0.006546621448454569
8805,BTC,2024-01-30,2024-01-16,0.008138478,0.005694819617036813
8819,BTC,2024-01-31,2024-01-17,0.0077051693,0.0075176499007499845
8833,BTC,2024-02-01,2024-01-18,0.010118879,0.006552525032352583
8847,BTC,2024-02-02,2024-01-19,0.010797754,0.005271688100948701
8861,BTC,2024-02-03,2024-01-20,0.0073939636,0.002340596402457784
8875,BTC,2024-02-04,2024-01-21,0.006676661,0.003953331408368103
8889,BTC,2024-02-05,2024-01-22,0.01086404,0.005718059413240104
8903,BTC,2024-02-06,2024-01-23,0.009842591,0.004222061220773952
8917,BTC,2024-02-07,2024-01-24,0.008793039,0.0051920823051988686
8931,BTC,2024-02-08,2024-01-25,0.008304959,0.005294673165358294
8945,BTC,2024-02-09,2024-01-26,0.008131382,0.008426718639041745
8959,BTC,2024-02-10,2024-01-27,0.006733703,0.00463551690941794
8973,BTC,2024-02-11,2024-01-28,0.008449886,0.005480446550619388
8987,BTC,2024-02-12,2024-01-29,0.008050022,0.009259505245371124
9001,BTC,2024-02-13,2024-01-30,0.00769562,0.007646248482669751
9015,BTC,2024-02-14,2024-01-31,0.008792319,0.007744093223337328
9029,BTC,2024-02-15,2024-02-01,0.0076570977,0.007836170778024277
9043,BTC,2024-02-16,2024-02-02,0.0068864003,0.005470313460213255
9057,BTC,2024-02-17,2024-02-03,0.005062019,0.004933517843467417
9071,BTC,2024-02-18,2024-02-04,0.0062549557,0.004360686538300228
9085,BTC,2024-02-19,2024-02-05,0.007335518,0.004550029562374947
9099,BTC,2024-02-20,2024-02-06,0.0057190703,0.007816927486957507
9113,BTC,2024-02-21,2024-02-07,0.0072759995,0.006844980773273323
9127,BTC,2024-02-22,2024-02-08,0.0068949456,0.006030853699788077
9141,BTC,2024-02-23,2024-02-09,0.006968941,0.0044329171170482
9155,BTC,2024-02-24,2024-02-10,0.0056761187,0.0032186312890857285
9169,BTC,2024-02-25,2024-02-11,0.006784106,0.0031527618808513615
9183,BTC,2024-02-26,2024-02-12,0.0074696317,0.008030176321524751
9197,BTC,2024-02-27,2024-02-13,0.00662302,0.01018856045810218
9211,BTC,2024-02-28,2024-02-14,0.0075401156,0.01863610643740723
9225,BTC,2024-02-29,2024-02-15,0.0072656525,0.012954896468528989
