,unique_id,ds,cutoff,NBEATSx,Real_value,NHITS
140,ETH,2022-09-16,2022-08-26,0.008338084,0.0127593859569836,0.011679919
141,ETH,2022-09-17,2022-08-27,0.010061303,0.0082670895658384,0.010552595
142,ETH,2022-09-18,2022-08-28,0.010666878,0.0120902499614043,0.012872137
143,ETH,2022-09-19,2022-08-29,0.011055618,0.0157437467949397,0.012317488
144,ETH,2022-09-20,2022-08-30,0.010280976,0.0124360994428557,0.01008001
145,ETH,2022-09-21,2022-08-31,0.012010428,0.0231376103164114,0.011447084
146,ETH,2022-09-22,2022-09-01,0.012813042,0.0137864486958718,0.013186655
147,ETH,2022-09-23,2022-09-02,0.009480898,0.0145859988235477,0.01637656
148,ETH,2022-09-24,2022-09-03,0.008938551,0.0076949536633067,0.01135827
149,ETH,2022-09-25,2022-09-04,0.010078637,0.0082699447656521,0.012451712
150,ETH,2022-09-26,2022-09-05,0.009978872,0.0111024821776591,0.010865956
151,ETH,2022-09-27,2022-09-06,0.011389042,0.0120255006801196,0.012900911
152,ETH,2022-09-28,2022-09-07,0.013521446,0.0145079514408829,0.0122011155
153,ETH,2022-09-29,2022-09-08,0.012756959,0.0112198991581167,0.011825649
154,ETH,2022-09-30,2022-09-09,0.01327466,0.0097708990218491,0.012827302
155,ETH,2022-10-01,2022-09-10,0.0110042775,0.0046271489301187,0.014113123
156,ETH,2022-10-02,2022-09-11,0.011145222,0.0072456629867158,0.014948749
157,ETH,2022-10-03,2022-09-12,0.012755807,0.0079037417906437,0.012303283
158,ETH,2022-10-04,2022-09-13,0.012009769,0.0062711873563509,0.012627446
159,ETH,2022-10-05,2022-09-14,0.0133337695,0.0072746468618398,0.012589648
160,ETH,2022-10-06,2022-09-15,0.013466316,0.0078510803717706,0.0151500255
161,ETH,2022-10-07,2022-09-16,0.015201412,0.0066337768397905,0.015777495
162,ETH,2022-10-08,2022-09-17,0.016622936,0.0045336120459853,0.015514157
163,ETH,2022-10-09,2022-09-18,0.013515954,0.0038800392212078,0.018523026
164,ETH,2022-10-10,2022-09-19,0.0143868895,0.0065169392962089,0.0154124675
165,ETH,2022-10-11,2022-09-20,0.01656271,0.0069512214861539,0.015263647
166,ETH,2022-10-12,2022-09-21,0.016017506,0.0051339863686397,0.017466681
167,ETH,2022-10-13,2022-09-22,0.018230017,0.0159590002458745,0.015700517
168,ETH,2022-10-14,2022-09-23,0.016707404,0.0100080903251082,0.018911544
169,ETH,2022-10-15,2022-09-24,0.014296967,0.0049017100952358,0.023314454
170,ETH,2022-10-16,2022-09-25,0.015334277,0.0071487398481841,0.017761715
171,ETH,2022-10-17,2022-09-26,0.013893292,0.0055860922734733,0.018374601
172,ETH,2022-10-18,2022-09-27,0.016076189,0.0073837213560287,0.015632082
173,ETH,2022-10-19,2022-09-28,0.016466225,0.0057262104975087,0.017244466
174,ETH,2022-10-20,2022-09-29,0.017509082,0.0061172490491754,0.017886823
175,ETH,2022-10-21,2022-09-30,0.013862802,0.0068925647060576,0.018184515
176,ETH,2022-10-22,2022-10-01,0.015070641,0.0031868361356259,0.017263195
177,ETH,2022-10-23,2022-10-02,0.012484207,0.0066500926586477,0.017343039
178,ETH,2022-10-24,2022-10-03,0.013531365,0.00644878762395,0.013891468
179,ETH,2022-10-25,2022-10-04,0.012531458,0.0157403617042335,0.013579544
180,ETH,2022-10-26,2022-10-05,0.012059117,0.0139900231671048,0.014186879
181,ETH,2022-10-27,2022-10-06,0.012567067,0.0120654528370022,0.013672841
182,ETH,2022-10-28,2022-10-07,0.012173472,0.0113178842395687,0.013477909
183,ETH,2022-10-29,2022-10-08,0.011016833,0.0113731933123149,0.010871856
184,ETH,2022-10-30,2022-10-09,0.0114400145,0.0077508097470973,0.00956347
185,ETH,2022-10-31,2022-10-10,0.0124883875,0.0129732625560929,0.011652867
186,ETH,2022-11-01,2022-10-11,0.011308086,0.0081580619329697,0.012156868
187,ETH,2022-11-02,2022-10-12,0.009590114,0.0137944481264648,0.012089601
188,ETH,2022-11-03,2022-10-13,0.011603815,0.0080072767410421,0.013511095
189,ETH,2022-11-04,2022-10-14,0.01056178,0.0129970277135217,0.012430929
190,ETH,2022-11-05,2022-10-15,0.007853407,0.0055461221882264,0.010033781
191,ETH,2022-11-06,2022-10-16,0.007223731,0.0074287268187789,0.010752256
192,ETH,2022-11-07,2022-10-17,0.009622328,0.0100938776228533,0.0131529365
193,ETH,2022-11-08,2022-10-18,0.009983905,0.0356804840234126,0.011984558
194,ETH,2022-11-09,2022-10-19,0.009375937,0.0315665152360915,0.0092701055
195,ETH,2022-11-10,2022-10-20,0.006636359,0.0318732722411507,0.011135837
196,ETH,2022-11-11,2022-10-21,0.009627086,0.022502848719403,0.010701189
197,ETH,2022-11-12,2022-10-22,0.0044348454,0.0101729892352606,0.009276601
198,ETH,2022-11-13,2022-10-23,0.0075810663,0.0105893137556266,0.010254352
199,ETH,2022-11-14,2022-10-24,0.008137032,0.0190156486017697,0.009936345
200,ETH,2022-11-15,2022-10-25,0.010568537,0.0112421454226853,0.010244268
201,ETH,2022-11-16,2022-10-26,0.010812647,0.0097634697853944,0.009648159
202,ETH,2022-11-17,2022-10-27,0.009554757,0.0099963154229212,0.012652505
203,ETH,2022-11-18,2022-10-28,0.00991909,0.0066939914755338,0.012064415
204,ETH,2022-11-19,2022-10-29,0.008340144,0.0047942889478415,0.010139834
205,ETH,2022-11-20,2022-10-30,0.006905971,0.0116241338556031,0.009082479
206,ETH,2022-11-21,2022-10-31,0.008065149,0.0131914764361715,0.010318548
207,ETH,2022-11-22,2022-11-01,0.010143036,0.0131467519647312,0.009937585
208,ETH,2022-11-23,2022-11-02,0.009467682,0.0112842724521744,0.0122978445
209,ETH,2022-11-24,2022-11-03,0.010506423,0.0078440819363468,0.010268189
210,ETH,2022-11-25,2022-11-04,0.009707298,0.0066060561822104,0.013216081
211,ETH,2022-11-26,2022-11-05,0.009366633,0.0068194198034334,0.015087197
212,ETH,2022-11-27,2022-11-06,0.0056140735,0.0061669561496555,0.011724114
213,ETH,2022-11-28,2022-11-07,0.0080144135,0.0095716000611476,0.009019959
